forward_num_growth_compet_nomut_0.10,reverse_num_growth_compet_nomut_0.10,forward_rate_growth_compet_nomut_0.10,reverse_rate_growth_compet_nomut_0.10,organism_num_growth_compet_nomut_0.10,organism_rate_growth_compet_nomut_0.10,forward_num_growth_compet_nomut_0.15,reverse_num_growth_compet_nomut_0.15,forward_rate_growth_compet_nomut_0.15,reverse_rate_growth_compet_nomut_0.15,organism_num_growth_compet_nomut_0.15,organism_rate_growth_compet_nomut_0.15,forward_num_growth_compet_nomut_0.20,reverse_num_growth_compet_nomut_0.20,forward_rate_growth_compet_nomut_0.20,reverse_rate_growth_compet_nomut_0.20,organism_num_growth_compet_nomut_0.20,organism_rate_growth_compet_nomut_0.20,forward_num_growth_compet_nomut_0.25,reverse_num_growth_compet_nomut_0.25,forward_rate_growth_compet_nomut_0.25,reverse_rate_growth_compet_nomut_0.25,organism_num_growth_compet_nomut_0.25,organism_rate_growth_compet_nomut_0.25,forward_num_growth_compet_nomut_0.30,reverse_num_growth_compet_nomut_0.30,forward_rate_growth_compet_nomut_0.30,reverse_rate_growth_compet_nomut_0.30,organism_num_growth_compet_nomut_0.30,organism_rate_growth_compet_nomut_0.30,forward_num_growth_compet_nomut_0.35,reverse_num_growth_compet_nomut_0.35,forward_rate_growth_compet_nomut_0.35,reverse_rate_growth_compet_nomut_0.35,organism_num_growth_compet_nomut_0.35,organism_rate_growth_compet_nomut_0.35,forward_num_growth_compet_nomut_0.40,reverse_num_growth_compet_nomut_0.40,forward_rate_growth_compet_nomut_0.40,reverse_rate_growth_compet_nomut_0.40,organism_num_growth_compet_nomut_0.40,organism_rate_growth_compet_nomut_0.40,forward_num_growth_compet_nomut_0.45,reverse_num_growth_compet_nomut_0.45,forward_rate_growth_compet_nomut_0.45,reverse_rate_growth_compet_nomut_0.45,organism_num_growth_compet_nomut_0.45,organism_rate_growth_compet_nomut_0.45,forward_num_growth_compet_nomut_0.50,reverse_num_growth_compet_nomut_0.50,forward_rate_growth_compet_nomut_0.50,reverse_rate_growth_compet_nomut_0.50,organism_num_growth_compet_nomut_0.50,organism_rate_growth_compet_nomut_0.50,forward_num_growth_compet_nomut_0.55,reverse_num_growth_compet_nomut_0.55,forward_rate_growth_compet_nomut_0.55,reverse_rate_growth_compet_nomut_0.55,organism_num_growth_compet_nomut_0.55,organism_rate_growth_compet_nomut_0.55,forward_num_growth_compet_nomut_0.60,reverse_num_growth_compet_nomut_0.60,forward_rate_growth_compet_nomut_0.60,reverse_rate_growth_compet_nomut_0.60,organism_num_growth_compet_nomut_0.60,organism_rate_growth_compet_nomut_0.60
501.7,496.4,6.29781147490252,6.98576158956874,998.1,6.992186474851,519.5,478.7,6.28946729816552,6.99489135930609,998.2,6.99078316431578,559.7,438.1,6.98467528988853,6.99680317696699,997.8,6.99268215025275,631.9,366.5,6.99569699902181,6.98156498538288,998.4,6.99148998698097,707.3,291.0,6.98435579232126,6.98816120906801,998.3,6.98478378177777,730.2,268.2,6.99333602415058,6.99053101736973,998.4,6.9914853731487,959.0,39.6,6.99516974739445,7.0,998.6,6.99539469329049,973.4,24.4,6.89836765708118,2.1,997.8,6.9211884591451,997.9,0.0,6.99007342306213,0.0,997.9,6.99007342306213,998.5,0.0,6.9910851733497,0.0,998.5,6.9910851733497,998.4,0.0,6.98898006222656,0.0,998.4,6.98898006222656
501.4,496.8,6.29780779977409,6.98595779679717,998.2,6.99228717574929,517.7,480.5,6.28851815529888,6.99528857803284,998.2,6.99028587283412,559.5,439.2,6.98452348115335,6.99681198575464,998.7,6.99269219118918,632.5,365.5,6.99527337090532,6.98294036680753,998.0,6.99147974866362,709.1,289.2,6.98478476660006,6.9885,998.3,6.98518418217817,730.0,268.4,6.99295524033996,6.9897573606245,998.4,6.99088778156914,958.5,39.7,6.99495269373272,7.0,998.2,6.99519178497134,974.8,23.4,6.89847039347039,2.1,998.2,6.92042042042042,998.5,0.0,6.98998357074509,0.0,998.5,6.98998357074509,998.4,0.0,6.99138988688087,0.0,998.4,6.99138988688087,998.2,0.0,6.98918607986744,0.0,998.2,6.98918607986744
500.5,497.7,6.29815924139045,6.98685318262009,998.2,6.99298626841948,518.4,479.8,6.28835332293564,6.99595487193034,998.2,6.99058597454385,560.8,437.1,6.98593710869469,6.9966297800069,997.9,6.99328536712341,634.5,363.9,6.99560006210216,6.98323506210537,998.4,6.99178838156794,705.4,292.7,6.98469569720017,6.98905109489051,998.1,6.98526779973106,726.8,271.4,6.99312436199132,6.99040564373898,998.2,6.99138376572121,958.6,39.9,6.99474721388764,7.0,998.5,6.99499148447044,974.9,23.4,6.89856875837607,2.1,998.3,6.92048444167482,998.3,0.0,6.99008517233764,0.0,998.3,6.99008517233764,998.4,0.0,6.991885472647,0.0,998.4,6.991885472647,998.3,0.0,6.98887664314908,0.0,998.3,6.98887664314908
501.3,497.1,6.29797343461137,6.98632472985962,998.4,6.99258928146221,520.1,477.8,6.28947867050964,6.99591608556557,997.9,6.99117973352533,559.9,438.3,6.98710398735415,6.99737746220797,998.2,6.993688678055,631.1,367.2,6.99567884786195,6.98212784481694,998.3,6.99168637575451,706.9,291.5,6.98484825418073,6.98948655256724,998.4,6.98557836212423,727.6,270.8,6.99319494460003,6.98985387284709,998.4,6.99118497174288,958.4,39.6,6.99496746936592,7.0,998.0,6.99519027683913,973.2,24.3,6.89856769310346,2.1,997.5,6.92126509789891,998.6,0.0,6.99039018978899,0.0,998.6,6.99039018978899,998.4,0.0,6.9919894822612,0.0,998.4,6.9919894822612,998.3,0.0,6.98868477494321,0.0,998.3,6.98868477494321
502.1,496.1,6.29831775700935,6.98703422433978,998.2,6.99308677314287,519.7,479.1,6.29058892945559,6.99584780092588,998.8,6.99199068808287,560.8,437.7,6.9870202028388,6.99746835443038,998.5,6.99359289148868,628.2,370.1,6.99567908549566,6.98136904676447,998.3,6.99108667786022,708.1,290.2,6.98473464075514,6.98975,998.3,6.9857681161623,724.4,273.9,6.99323764299426,6.98900806090461,998.3,6.99067954704107,958.3,39.9,6.99494439051949,7.0,998.2,6.99518825509228,974.8,23.3,6.89856865030312,2.1,998.1,6.92041841299796,998.3,0.0,6.99077883325535,0.0,998.3,6.99077883325535,998.3,0.0,6.99169048566639,0.0,998.3,6.99169048566639,998.4,0.0,6.98818075849169,0.0,998.4,6.98818075849169
501.8,496.6,6.29829867674858,6.98748137120181,998.4,6.99339048467305,522.5,476.0,6.29077498170581,6.99600711585192,998.5,6.99219038677956,561.2,436.5,6.98666611974036,6.997405402373,997.7,6.99348365396207,627.0,371.5,6.99609793033821,6.98131489943429,998.5,6.99158486742049,708.6,289.6,6.98467743139259,6.9907960199005,998.2,6.98605685024426,726.5,272.2,6.99368354114928,6.98893351322519,998.7,6.99109079018899,957.7,40.9,6.9945223787656,7.0,998.6,6.99479248667143,975.0,23.0,6.89846790871156,2.1,998.0,6.92013887212175,998.1,0.0,6.99117964090077,0.0,998.1,6.99117964090077,998.2,0.0,6.99188647565401,0.0,998.2,6.99188647565401,998.0,0.0,6.98847805238661,0.0,998.0,6.98847805238661
500.7,497.7,6.29814126394052,6.98627027467414,998.4,6.99258918116151,518.0,480.1,6.29091032248201,6.99624892416458,998.1,6.99248185015547,562.2,435.9,6.98693509513024,6.99763527611629,998.1,6.99367942561679,626.9,371.3,6.99623348235608,6.98158788414175,998.2,6.9920859737493,709.0,289.7,6.98461457228417,6.99133663366337,998.7,6.98627836253087,727.3,270.7,6.99365862333796,6.98934286358221,998.0,6.9912876792576,959.5,38.7,6.99452713300987,7.0,998.2,6.99479017693842,975.5,22.8,6.89857060805876,2.1,998.3,6.91994048156373,998.5,0.0,6.99108576992258,0.0,998.5,6.99108576992258,998.4,0.0,6.99217731868576,0.0,998.4,6.99217731868576,998.3,0.0,6.98877754384274,0.0,998.3,6.98877754384274
500.6,497.7,6.29812734082397,6.98717609271332,998.3,6.99319118717916,519.5,478.9,6.29108548461893,6.99576203698732,998.4,6.99238868126644,561.4,437.0,6.9870558953491,6.99713828238719,998.4,6.99359028045116,626.3,372.5,6.99623655913979,6.98228553732683,998.8,6.99229229229229,710.0,288.0,6.98459888905906,6.99141414141414,998.0,6.98628127125121,724.9,272.7,6.99429193684828,6.98890285364399,997.6,6.99157792672916,959.8,38.3,6.9947319463041,7.0,998.1,6.99498827142751,975.3,23.1,6.89847072136075,2.1,998.4,6.92014168477094,998.1,0.0,6.99088336833828,0.0,998.1,6.99088336833828,998.5,0.0,6.99138707624797,0.0,998.5,6.99138707624797,998.8,0.0,6.98898236250292,0.0,998.8,6.98898236250292
500.3,497.9,6.29813780260708,6.98730317499422,998.2,6.99329138677515,517.7,480.6,6.29112983123616,6.99629999350303,998.3,6.99269018517515,564.3,434.1,6.98666971141136,6.99710508252007,998.4,6.99339319279199,624.7,373.2,6.99618416795791,6.98305431310268,997.9,6.9922826477152,710.6,287.7,6.98431692333963,6.992,998.3,6.98626278450264,724.1,274.1,6.99428171040758,6.98846911495708,998.2,6.99138727523974,960.7,37.8,6.99452659531562,7.0,998.5,6.99479248787866,975.0,23.4,6.89836959126538,2.1,998.4,6.92031961821541,998.6,0.0,6.99148627062368,0.0,998.6,6.99148627062368,998.2,0.0,6.99138617575491,0.0,998.2,6.99138617575491,998.3,0.0,6.98898337214971,0.0,998.3,6.98898337214971
499.6,498.8,6.29801084990958,6.98698706048021,998.4,6.99298727585301,517.6,480.9,6.29083013957577,6.9961126048126,998.5,6.99248737232779,562.5,435.7,6.98592691168837,6.99761904761905,998.2,6.99318767605039,625.8,372.9,6.99652462301142,6.98459118751886,998.7,6.99289088687886,712.4,286.0,6.98537996364668,6.99177057356608,998.4,6.98687684675649,725.4,273.1,6.99443600598971,6.98858714442873,998.5,6.99158908407405,961.2,36.9,6.99413445605118,7.0,998.1,6.99438585695276,974.0,23.8,6.89856595036373,2.1,997.8,6.92116288624911,998.4,0.0,6.9912852732492,0.0,998.4,6.9912852732492,998.6,0.0,6.9914851725473,0.0,998.6,6.9914851725473,998.5,0.0,6.98898417455532,0.0,998.5,6.98898417455532
501.6,496.8,6.2978417266187,6.98565982604154,998.4,6.99238616649825,520.6,477.7,6.29163299496841,6.99552220457769,998.3,6.99268928246884,563.4,435.1,6.98600925533808,6.99723203129244,998.5,6.99288587184379,623.5,374.8,6.99720046082949,6.98357728244777,998.3,6.99298847604094,712.5,285.8,6.98537950217651,6.9919395465995,998.3,6.98697896293087,722.0,276.6,6.99481011294288,6.98876567471458,998.6,6.99188948467506,963.0,35.1,6.99425397875359,7.0,998.1,6.99449098396994,974.6,24.1,6.89853905853906,2.1,998.7,6.92144408937996,998.7,0.0,6.99188798016453,0.0,998.7,6.99188798016453,998.0,0.0,6.99198044714986,0.0,998.0,6.99198044714986,998.5,0.0,6.98948567423994,0.0,998.5,6.98948567423994
501.7,496.3,6.29839857651246,6.98518880066506,998.0,6.99257913216173,518.5,479.5,6.29130287282726,6.99552917473675,998.0,6.99248456129006,563.6,435.0,6.98581941137696,6.99608362447876,998.6,6.99289289289289,623.6,374.9,6.99719632017022,6.98393432427573,998.5,6.99328797373442,712.3,286.5,6.98554841330721,6.99116161616162,998.8,6.98677856212926,721.5,277.3,6.99490269021157,6.98810506566604,998.8,6.99179038758197,963.5,34.7,6.99427730510595,7.0,998.2,6.99449238817976,974.1,24.1,6.89853801867048,2.1,998.2,6.92146610070592,998.3,0.0,6.99218807724777,0.0,998.3,6.99218807724777,998.4,0.0,6.99209058758157,0.0,998.4,6.99209058758157,998.6,0.0,6.98988166523237,0.0,998.6,6.98988166523237
497.9,500.4,6.29840707964602,6.98425313581322,998.3,6.99218385736886,517.0,481.3,6.2909767014928,6.99647742664312,998.3,6.99268617053143,564.2,434.1,6.98544227055129,6.9963250111957,998.3,6.99267751707571,623.9,374.4,6.99707424437229,6.98505072123633,998.3,6.99339218978497,712.8,285.2,6.98570363574109,6.99187817258883,998.0,6.98707946423377,722.7,275.9,6.99479811888099,6.98830562301513,998.6,6.99178918155909,964.2,33.6,6.99395267547556,7.0,997.8,6.99418817293282,974.4,24.1,6.89853912963708,2.1,998.5,6.92132071951711,998.6,0.0,6.9923861737489,0.0,998.6,6.9923861737489,998.6,0.0,6.99219088828307,0.0,998.6,6.99219088828307,997.9,0.0,6.99007904856231,0.0,997.9,6.99007904856231
498.5,499.5,6.29840142095915,6.98325149524639,998.0,6.99158968587826,517.9,480.2,6.29106114283191,6.99684096098111,998.1,6.99288556832602,563.0,435.3,6.98548987411056,6.99682869558177,998.3,6.99299239118878,626.1,372.3,6.9970808812041,6.98669976329478,998.4,6.99368586621488,713.4,285.3,6.985270057641,6.99242424242424,998.7,6.98698588367927,720.0,278.1,6.99444276896488,6.99026324734675,998.1,6.9921896806457,965.0,33.1,6.99375432178951,7.0,998.1,6.99399168707786,975.6,23.0,6.89854244251889,2.1,998.6,6.92031971851611,998.6,0.0,6.99219199138958,0.0,998.6,6.99219199138958,998.1,0.0,6.99208356452042,0.0,998.1,6.99208356452042,998.2,0.0,6.98988085920506,0.0,998.2,6.98988085920506
497.7,500.3,6.29820143884892,6.98442482479069,998.0,6.99198586619795,519.7,478.8,6.29104953249057,6.99655151811427,998.5,6.99278596731497,560.2,438.2,6.98551951900619,6.9966297800069,998.4,6.99299128788107,623.4,375.3,6.99718494056927,6.98677047819,998.7,6.99379088406742,712.3,285.8,6.98481090662685,6.99195979899497,998.1,6.98657594404836,722.2,276.4,6.99492106069671,6.99118148339775,998.6,6.99289038537536,965.3,33.1,6.99385705785885,7.0,998.4,6.99409108205497,974.2,23.8,6.89853949141964,2.1,998.0,6.92074077945258,998.3,0.0,6.99238727504456,0.0,998.3,6.99238727504456,998.5,0.0,6.99198978316331,0.0,998.5,6.99198978316331,997.7,0.0,6.99028466781727,0.0,997.7,6.99028466781727
496.2,502.2,6.29838129496403,6.98522279310754,998.4,6.99248657092821,518.1,480.4,6.29114332472638,6.99689034225912,998.5,6.99308938196714,559.8,438.4,6.98600450953297,6.99666666666667,998.2,6.99319259078537,623.8,374.4,6.9971788266578,6.98648367516918,998.2,6.99368596671678,715.2,283.1,6.98523314195936,6.99185750636132,998.3,6.98677886303137,722.6,275.3,6.99498638093857,6.9899043004785,997.9,6.99238908186502,965.7,32.5,6.99364694383322,7.0,998.2,6.99389138637636,975.4,23.4,6.89854266885225,2.1,998.8,6.92021951811531,997.9,0.0,6.99238436230012,0.0,997.9,6.99238436230012,998.4,0.0,6.9920852692275,0.0,998.4,6.9920852692275,997.9,0.0,6.98998266803878,0.0,997.9,6.98998266803878
498.2,499.9,6.29820466786355,6.98381802201812,998.1,6.99178707484195,517.5,480.6,6.290784994731,6.99689380736062,998.1,6.99288596549806,560.0,438.2,6.98685484772843,6.99643039845393,998.2,6.99359098315969,626.7,371.4,6.99677846990663,6.98607003483133,998.1,6.99338887986182,715.3,282.5,6.98552401338575,6.99221105527638,997.8,6.98706809218857,720.6,277.5,6.99462542364326,6.99070159590485,998.1,6.99248485896622,966.3,32.3,6.99335176599066,7.0,998.6,6.99359359359359,974.8,23.7,6.89854036473512,2.1,998.5,6.92084218487024,997.7,0.0,6.9922801135329,0.0,997.7,6.9922801135329,998.7,0.0,6.9916852724468,0.0,998.7,6.9916852724468,998.2,0.0,6.98977994642396,0.0,998.2,6.98977994642396
495.6,502.7,6.2983666061706,6.98322173592859,998.3,6.9914837610941,518.3,479.9,6.29037554370463,6.99646913523118,998.2,6.99258797815671,560.4,438.1,6.98661169581955,6.99630027548209,998.5,6.99339329309269,626.5,372.3,6.99677802694881,6.9865308815126,998.8,6.99349138717876,715.6,282.5,6.98535319034485,6.99141414141414,998.1,6.98657314629259,723.3,275.3,6.99463100158472,6.99030706622272,998.6,6.99238757795872,967.1,31.3,6.99347275206601,7.0,998.4,6.99368988226704,974.7,23.8,6.89864050096608,2.1,998.5,6.92122122122122,997.8,0.0,6.99208366240665,0.0,997.8,6.99208366240665,998.2,0.0,6.99158356753547,0.0,998.2,6.99158356753547,998.6,0.0,6.98998467405281,0.0,998.6,6.98998467405281
496.9,500.6,6.2983666061706,6.98340989705565,997.5,6.9915821613136,515.5,482.8,6.28978364428168,6.99663044214279,998.3,6.99229068707866,561.6,436.8,6.98688832459046,6.99758861622359,998.4,6.99359178777856,625.6,372.6,6.99677502579979,6.98684624257034,998.2,6.99348978136151,715.8,282.2,6.98489859545271,6.99248704663212,998.0,6.98667334669338,721.1,276.9,6.99463854995691,6.98973429951691,998.0,6.99208566801525,966.2,32.2,6.99409461925884,7.0,998.4,6.99429359218938,973.7,24.0,6.89866842867968,2.1,997.7,6.92116489608967,998.1,0.0,6.99218356190535,0.0,998.1,6.99218356190535,998.3,0.0,6.99138427004158,0.0,998.3,6.99138427004158,998.6,0.0,6.99038176110958,0.0,998.6,6.99038176110958
497.8,500.8,6.29836363636364,6.98288067374413,998.6,6.99148827864976,518.6,479.8,6.2890134858375,6.99630086390851,998.4,6.99168647605521,560.9,437.5,6.98691383813282,6.99747865610221,998.4,6.99358405557031,628.1,370.5,6.99654865614748,6.98627355208213,998.6,6.99329269148908,714.8,283.2,6.9855242822358,6.99160305343511,998.0,6.98667936332704,719.7,278.7,6.99429141903808,6.98945282205946,998.4,6.99168848186804,966.0,32.0,6.99397319864661,7.0,998.0,6.99418907885842,974.2,24.1,6.89876902890648,2.1,998.3,6.92112011710808,998.3,0.0,6.9916845669214,0.0,998.3,6.9916845669214,997.8,0.0,6.99138226302153,0.0,997.8,6.99138226302153,998.2,0.0,6.99028748187065,0.0,998.2,6.99028748187065
493.1,505.2,6.29832713754647,6.98196896203495,998.3,6.99108125397655,520.0,478.5,6.28934707572894,6.99600137525729,998.5,6.99178808066584,561.1,437.0,6.98658739730903,6.99895615866388,998.1,6.993483553865,628.3,370.4,6.99661772881185,6.98725588376362,998.7,6.99359359359359,716.8,281.8,6.98518019878151,6.99213197969543,998.6,6.98678678678679,722.7,275.7,6.99354082797896,6.99085588397283,998.4,6.9917855731483,966.4,32.3,6.99408038373965,7.0,998.7,6.99429329128728,973.6,24.6,6.89886912886913,2.1,998.2,6.92182182182182,998.3,0.0,6.99178134541331,0.0,998.3,6.99178134541331,998.5,0.0,6.99088898517756,0.0,998.5,6.99088898517756,998.5,0.0,6.99018206583337,0.0,998.5,6.99018206583337
493.3,504.5,6.29833333333333,6.98277540300555,997.8,6.99148334898982,519.0,479.5,6.28923390520615,6.99655145797857,998.5,6.99179139058899,560.1,438.2,6.98632833203079,6.99896694214876,998.3,6.99339028105357,627.1,371.1,6.99685555833542,6.98689499749267,998.2,6.99348948146543,716.3,281.6,6.98522214747422,6.99205128205128,997.9,6.98687374749499,724.4,274.1,6.99457538741714,6.99158199752477,998.5,6.99278948286964,966.0,32.3,6.99407707809405,7.0,998.3,6.99428877554246,972.7,25.3,6.89876783729995,2.1,998.0,6.92234579268647,998.5,0.0,6.99219088828307,0.0,998.5,6.99219088828307,998.2,0.0,6.99108898477636,0.0,998.2,6.99108898477636,997.8,0.0,6.99067562303293,0.0,997.8,6.99067562303293
492.1,506.2,6.29835164835165,6.98344248954778,998.3,6.99189048707846,518.5,479.1,6.29068168906708,6.99639039669184,997.6,6.99248455866713,559.4,439.0,6.9858211995669,6.99895833333333,998.4,6.99298767705581,628.8,369.6,6.9967467125025,6.98661866121203,998.4,6.99348777172579,716.2,282.4,6.98635355915339,6.9923273657289,998.6,6.98768768768769,724.3,274.0,6.99456027089968,6.99126580395657,998.3,6.99268667364458,966.4,32.0,6.99406996104369,7.0,998.4,6.99429048286764,972.7,25.6,6.89906749225242,2.1,998.3,6.9227696104335,998.5,0.0,6.992289882661,0.0,998.5,6.992289882661,997.8,0.0,6.99078767885156,0.0,997.8,6.99078767885156,998.2,0.0,6.99017200189283,0.0,998.2,6.99017200189283
494.1,504.1,6.29814814814815,6.98330544992502,998.2,6.99159058858458,518.5,479.9,6.29048194632594,6.99731019046907,998.4,6.99278103948408,561.7,436.2,6.98665056108173,6.99893162393162,997.9,6.99328657314629,627.8,370.7,6.99641106367514,6.98729584977001,998.5,6.99339068527445,713.7,284.5,6.98622168761445,6.99248704663212,998.2,6.98768046402513,725.7,272.3,6.99409278914586,6.992183413989,998.0,6.99278586681306,965.1,33.3,6.99393991448258,7.0,998.4,6.99418917694586,972.7,25.9,6.89926687147382,2.1,998.6,6.92342282161921,998.3,0.0,6.99188145015628,0.0,998.3,6.99188145015628,998.1,0.0,6.99157552758416,0.0,998.1,6.99157552758416,998.4,0.0,6.99018998938758,0.0,998.4,6.99018998938758
493.5,504.8,6.29832402234637,6.98390065333637,998.3,6.99198205759483,512.4,485.7,6.29060234017652,6.99695499919488,998.1,6.99278817594245,563.3,434.7,6.98692807362838,6.99893390191898,998.0,6.9933868738478,624.7,373.1,6.99666000036252,6.98717827657379,997.8,6.99338526118594,713.5,284.5,6.98622265240501,6.99197860962567,998.0,6.98756367855892,724.9,273.2,6.99530173355061,6.99153685241232,998.1,6.9934869699238,964.6,34.1,6.99403710399106,7.0,998.7,6.99429429429429,972.3,25.8,6.89936619368272,2.1,998.1,6.92362241820315,998.5,0.0,6.99178808066584,0.0,998.5,6.99178808066584,998.4,0.0,6.99208286120827,0.0,998.4,6.99208286120827,997.7,0.0,6.99088125236571,0.0,997.7,6.99088125236571
494.8,503.4,6.29851576994434,6.98415845307176,998.2,6.99228817815269,509.9,488.7,6.29047208907127,6.99722774009217,998.6,6.99269239179059,563.8,434.8,6.98581416088651,6.99870967741936,998.6,6.99278567144299,625.4,372.9,6.99657756226437,6.98673683763043,998.3,6.99318536189148,713.6,284.6,6.98686554696379,6.99259259259259,998.2,6.98817724535147,725.6,272.8,6.99583023249797,6.9913766120852,998.4,6.9937887779539,963.9,34.4,6.99393743964564,7.0,998.3,6.99419008186543,973.0,25.3,6.89926751954993,2.1,998.3,6.92283974236048,998.5,0.0,6.99158808106704,0.0,998.5,6.99158808106704,998.4,0.0,6.99198356431861,0.0,998.4,6.99198356431861,998.3,0.0,6.990784672448,0.0,998.3,6.990784672448
496.3,502.4,6.29815837937385,6.9840691615678,998.7,6.99209038698017,511.7,486.5,6.29093266734397,6.99747633450446,998.2,6.9930896816608,564.4,434.1,6.98580428248617,6.99867841409692,998.5,6.99279269249209,625.3,373.0,6.9962826966006,6.987597449034,998.3,6.99328998337014,713.4,284.4,6.98693622011047,6.99234828496042,997.8,6.98798798798799,727.2,271.2,6.99567876821942,6.9916928365303,998.4,6.99378837654989,964.7,33.6,6.99342976390878,7.0,998.3,6.99369048407125,973.0,25.1,6.89926889016396,2.1,998.1,6.92234499028086,998.6,0.0,6.99108978718197,0.0,998.6,6.99108978718197,998.1,0.0,6.99228527124319,0.0,998.1,6.99228527124319,998.4,0.0,6.99078788207045,0.0,998.4,6.99078788207045
497.6,500.3,6.29799270072993,6.98336948421232,997.9,6.99168908387345,509.0,489.3,6.29117575294608,6.99711629503511,998.3,6.99319219018618,565.5,432.4,6.98545150808787,6.99867549668874,997.9,6.99258184975367,625.3,373.2,6.99600505590586,6.98790553005506,998.5,6.99309038497415,713.0,284.9,6.98686234408428,6.99257294429708,997.9,6.9881824710482,725.4,272.7,6.99552578927439,6.99127149774587,998.1,6.99348887966123,965.6,32.4,6.99342331558802,7.0,998.0,6.99368827403533,973.1,25.0,6.89946868855774,2.1,998.1,6.92254478867464,998.6,0.0,6.99148928487606,0.0,998.6,6.99148928487606,998.3,0.0,6.9925864742498,0.0,998.3,6.9925864742498,998.4,0.0,6.99018788327406,0.0,998.4,6.99018788327406
497.0,501.1,6.29798165137615,6.98429239399612,998.1,6.99208044654685,509.6,488.9,6.29017484855146,6.9973166644246,998.5,6.99268868066463,565.1,433.1,6.98498015876489,6.9984375,998.2,6.99239028607766,626.7,371.7,6.99634192955997,6.98677838646824,998.4,6.99288907764334,712.8,285.1,6.98651538630389,6.99220779220779,997.9,6.98777052399483,727.3,271.2,6.99582827867579,6.9916521276074,998.5,6.99389118537254,965.6,32.6,6.99405068970854,7.0,998.2,6.99429128527325,972.4,25.7,6.89946776359598,2.1,998.1,6.92314609138015,998.5,0.0,6.99208416833667,0.0,998.5,6.99208416833667,998.6,0.0,6.99197994383551,0.0,998.6,6.99197994383551,997.8,0.0,6.99068427144579,0.0,997.8,6.99068427144579
499.3,498.8,6.29781420765027,6.9825169886859,998.1,6.99128808086402,511.1,487.0,6.2901342514241,6.99732574372025,998.1,6.99249078677695,564.8,433.3,6.984521809498,6.99845474613686,998.1,6.99218446903818,629.3,369.2,6.99605441199117,6.9864242138597,998.5,6.99249068707987,713.6,285.0,6.98606769650982,6.99265091863517,998.6,6.98748076734049,728.5,269.6,6.99584133488841,6.99155765135382,998.1,6.99379108567485,964.9,33.4,6.99436913113064,7.0,998.3,6.99458946898706,972.9,25.6,6.89936912140302,2.1,998.5,6.92262262262262,998.1,0.0,6.99168747483692,0.0,998.1,6.99168747483692,998.5,0.0,6.99159119038879,0.0,998.5,6.99159119038879,998.0,0.0,6.99088447164599,0.0,998.0,6.99088447164599
499.1,499.1,6.29726775956284,6.9819897103791,998.2,6.99068446580984,511.8,486.4,6.28997412548769,6.99785075666487,998.2,6.992681942391,566.1,432.0,6.98392204400095,6.99823399558499,998.1,6.99167954323451,631.0,367.2,6.99608688244624,6.98743054882931,998.2,6.9930913861685,711.4,286.6,6.98636535218252,6.99419525065963,998.0,6.98838146603034,731.4,267.2,6.9958498029517,6.99202948694412,998.6,6.99399038256513,964.5,33.8,6.99426813926085,7.0,998.3,6.99449128245759,973.2,25.2,6.89923858132933,2.1,998.4,6.92242192091892,998.2,0.0,6.99188838136734,0.0,998.2,6.99188838136734,998.6,0.0,6.99199159078919,0.0,998.6,6.99199159078919,998.1,0.0,6.99129129129129,0.0,998.1,6.99129129129129
498.0,500.0,6.29722735674676,6.98322449375259,998.0,6.99117287995608,510.2,488.4,6.28951011400094,6.99829039462378,998.6,6.99269249209129,563.1,435.6,6.98358355485221,6.99805615550756,998.7,6.99159159159159,631.7,367.0,6.99647887323944,6.98766244587525,998.7,6.99339339339339,710.4,287.6,6.98663048600345,6.99440203562341,998.0,6.98858307205001,731.1,267.2,6.99591030515572,6.99180604773658,998.3,6.99389228908267,963.8,34.7,6.99437377439502,7.0,998.5,6.99459379218898,973.4,25.2,6.89946909036416,2.1,998.6,6.92262232172052,998.1,0.0,6.99258375727784,0.0,998.1,6.99258375727784,998.2,0.0,6.99198426883798,0.0,998.2,6.99198426883798,998.8,0.0,6.99118928547786,0.0,998.8,6.99118928547786
499.0,499.4,6.29726277372263,6.9834177810297,998.4,6.99128566901402,511.3,486.4,6.2895566950615,6.99828551456165,997.7,6.99257509854101,563.9,434.5,6.98362173780768,6.99807280513919,998.4,6.99158737473682,632.5,366.3,6.99648524754126,6.98846729580215,998.8,6.99339339339339,710.3,288.0,6.98614902040193,6.99471032745592,998.3,6.9883822700456,731.7,266.6,6.99591966665759,6.99253286036408,998.3,6.99418787001867,964.7,33.8,6.9942875744472,7.0,998.5,6.99449248848047,973.2,25.1,6.89936929630987,2.1,998.3,6.92222172071872,998.7,0.0,6.99259068687926,0.0,998.7,6.99259068687926,998.4,0.0,6.99168507184539,0.0,998.4,6.99168507184539,998.3,0.0,6.99138868327245,0.0,998.3,6.99138868327245
