forward_num_temp_incr_forward_0.10,reverse_num_temp_incr_forward_0.10,forward_rate_temp_incr_forward_0.10,reverse_rate_temp_incr_forward_0.10,organism_num_temp_incr_forward_0.10,organism_rate_temp_incr_forward_0.10,forward_num_temp_incr_forward_0.15,reverse_num_temp_incr_forward_0.15,forward_rate_temp_incr_forward_0.15,reverse_rate_temp_incr_forward_0.15,organism_num_temp_incr_forward_0.15,organism_rate_temp_incr_forward_0.15,forward_num_temp_incr_forward_0.20,reverse_num_temp_incr_forward_0.20,forward_rate_temp_incr_forward_0.20,reverse_rate_temp_incr_forward_0.20,organism_num_temp_incr_forward_0.20,organism_rate_temp_incr_forward_0.20,forward_num_temp_incr_forward_0.25,reverse_num_temp_incr_forward_0.25,forward_rate_temp_incr_forward_0.25,reverse_rate_temp_incr_forward_0.25,organism_num_temp_incr_forward_0.25,organism_rate_temp_incr_forward_0.25,forward_num_temp_incr_forward_0.30,reverse_num_temp_incr_forward_0.30,forward_rate_temp_incr_forward_0.30,reverse_rate_temp_incr_forward_0.30,organism_num_temp_incr_forward_0.30,organism_rate_temp_incr_forward_0.30,forward_num_temp_incr_forward_0.35,reverse_num_temp_incr_forward_0.35,forward_rate_temp_incr_forward_0.35,reverse_rate_temp_incr_forward_0.35,organism_num_temp_incr_forward_0.35,organism_rate_temp_incr_forward_0.35,forward_num_temp_incr_forward_0.40,reverse_num_temp_incr_forward_0.40,forward_rate_temp_incr_forward_0.40,reverse_rate_temp_incr_forward_0.40,organism_num_temp_incr_forward_0.40,organism_rate_temp_incr_forward_0.40,forward_num_temp_incr_forward_0.45,reverse_num_temp_incr_forward_0.45,forward_rate_temp_incr_forward_0.45,reverse_rate_temp_incr_forward_0.45,organism_num_temp_incr_forward_0.45,organism_rate_temp_incr_forward_0.45,forward_num_temp_incr_forward_0.50,reverse_num_temp_incr_forward_0.50,forward_rate_temp_incr_forward_0.50,reverse_rate_temp_incr_forward_0.50,organism_num_temp_incr_forward_0.50,organism_rate_temp_incr_forward_0.50,forward_num_temp_incr_forward_0.55,reverse_num_temp_incr_forward_0.55,forward_rate_temp_incr_forward_0.55,reverse_rate_temp_incr_forward_0.55,organism_num_temp_incr_forward_0.55,organism_rate_temp_incr_forward_0.55,forward_num_temp_incr_forward_0.60,reverse_num_temp_incr_forward_0.60,forward_rate_temp_incr_forward_0.60,reverse_rate_temp_incr_forward_0.60,organism_num_temp_incr_forward_0.60,organism_rate_temp_incr_forward_0.60
998.5,0.0,9.22622704442643,0.0,998.5,9.22622704442643,998.4,0.0,9.2070262248631,0.0,998.4,9.2070262248631,998.15,0.0,9.22927251657408,0.0,998.15,9.22927251657408,998.2,0.0,8.73877369037211,0.0,998.2,8.73877369037211,998.6,0.0,8.33358017335973,0.0,998.6,8.33358017335973,998.2,0.0,7.88610148501034,0.0,998.2,7.88610148501034,998.05,0.0,6.85486846710976,0.0,998.05,6.85486846710976,998.3,0.0,5.97440288316368,0.0,998.3,5.97440288316368,997.9,0.0,4.98660561656023,0.0,997.9,4.98660561656023,532.05,0.0,4.68398890368724,0.0,532.05,4.68398890368724,108.65,0.0,4.1361051034565,0.0,108.65,4.1361051034565
998.2,0.0,9.22489547412372,0.0,998.2,9.22489547412372,998.15,0.0,9.20683135884459,0.0,998.15,9.20683135884459,998.2,0.0,9.23162345224523,0.0,998.2,9.23162345224523,998.3,0.0,8.73902303762454,0.0,998.3,8.73902303762454,998.1,0.0,8.33247071539638,0.0,998.1,8.33247071539638,998.35,0.0,7.88519579155681,0.0,998.35,7.88519579155681,998.4,0.0,6.85665748991966,0.0,998.4,6.85665748991966,998.3,0.0,5.97497828061373,0.0,998.3,5.97497828061373,998.3,0.0,4.98814999873669,0.0,998.3,4.98814999873669,531.95,0.0,4.68530871355838,0.0,531.95,4.68530871355838,108.6,0.0,4.13650879593377,0.0,108.6,4.13650879593377
998.15,0.0,9.22457779590649,0.0,998.15,9.22457779590649,998.3,0.0,9.20740614655616,0.0,998.3,9.20740614655616,998.35,0.0,9.23349622220528,0.0,998.35,9.23349622220528,998.55,0.0,8.73998447350171,0.0,998.55,8.73998447350171,998.4,0.0,8.33335577423201,0.0,998.4,8.33335577423201,998.0,0.0,7.88641023526637,0.0,998.0,7.88641023526637,998.5,0.0,6.85826087618705,0.0,998.5,6.85826087618705,998.2,0.0,5.97891268354184,0.0,998.2,5.97891268354184,997.8,0.0,4.98883547179907,0.0,997.8,4.98883547179907,532.1,0.0,4.68954985962106,0.0,532.1,4.68954985962106,108.6,0.0,4.13650879593377,0.0,108.6,4.13650879593377
998.4,0.0,9.22763180225745,0.0,998.4,9.22763180225745,998.45,0.0,9.20910554843421,0.0,998.45,9.20910554843421,998.1,0.0,9.23382489233707,0.0,998.1,9.23382489233707,998.2,0.0,8.7397557243718,0.0,998.2,8.7397557243718,998.05,0.0,8.33164638540169,0.0,998.05,8.33164638540169,998.2,0.0,7.8845341579348,0.0,998.2,7.8845341579348,998.7,0.0,6.85968042190487,0.0,998.7,6.85968042190487,998.25,0.0,5.9768347968091,0.0,998.25,5.9768347968091,998.05,0.0,4.99161813659017,0.0,998.05,4.99161813659017,532.2,0.0,4.68902652459855,0.0,532.2,4.68902652459855,108.6,0.0,4.13650879593377,0.0,108.6,4.13650879593377
998.3,0.0,9.22717683102152,0.0,998.3,9.22717683102152,998.35,0.0,9.20777938647571,0.0,998.35,9.20777938647571,998.15,0.0,9.23303167962718,0.0,998.15,9.23303167962718,998.05,0.0,8.74109688657679,0.0,998.05,8.74109688657679,998.3,0.0,8.33339489407884,0.0,998.3,8.33339489407884,998.15,0.0,7.88515933406266,0.0,998.15,7.88515933406266,998.5,0.0,6.85731791194596,0.0,998.5,6.85731791194596,998.2,0.0,5.97774893126584,0.0,998.2,5.97774893126584,998.2,0.0,4.99234045640013,0.0,998.2,4.99234045640013,532.2,0.0,4.68887364847586,0.0,532.2,4.68887364847586,108.6,0.0,4.13650879593377,0.0,108.6,4.13650879593377
998.4,0.0,9.22894952906002,0.0,998.4,9.22894952906002,998.35,0.0,9.20982035843559,0.0,998.35,9.20982035843559,998.2,0.0,9.23307440672029,0.0,998.2,9.23307440672029,998.1,0.0,8.74222567561588,0.0,998.1,8.74222567561588,998.05,0.0,8.33413340208119,0.0,998.05,8.33413340208119,998.35,0.0,7.88764370145387,0.0,998.35,7.88764370145387,998.25,0.0,6.86007423644989,0.0,998.25,6.86007423644989,998.6,0.0,5.97361087606911,0.0,998.6,5.97361087606911,997.85,0.0,4.99079657408604,0.0,997.85,4.99079657408604,532.05,0.0,4.68982692824749,0.0,532.05,4.68982692824749,108.6,0.0,4.13650879593377,0.0,108.6,4.13650879593377
998.15,0.0,9.22856390982734,0.0,998.15,9.22856390982734,998.3,0.0,9.20878234054019,0.0,998.3,9.20878234054019,998.3,0.0,9.23265021027966,0.0,998.3,9.23265021027966,998.05,0.0,8.74207911801254,0.0,998.05,8.74207911801254,998.5,0.0,8.33436024407203,0.0,998.5,8.33436024407203,998.05,0.0,7.88835537662138,0.0,998.05,7.88835537662138,998.2,0.0,6.86159664662659,0.0,998.2,6.86159664662659,998.15,0.0,5.97066319265467,0.0,998.15,5.97066319265467,998.25,0.0,4.99051606757178,0.0,998.25,4.99051606757178,532.05,0.0,4.68910927227566,0.0,532.05,4.68910927227566,108.6,0.0,4.13650879593377,0.0,108.6,4.13650879593377
998.4,0.0,9.2283969412476,0.0,998.4,9.2283969412476,998.55,0.0,9.20776062422505,0.0,998.55,9.20776062422505,997.95,0.0,9.23390339260123,0.0,997.95,9.23390339260123,998.4,0.0,8.74324111363903,0.0,998.4,8.74324111363903,998.4,0.0,8.33237809647278,0.0,998.4,8.33237809647278,998.15,0.0,7.88901794453162,0.0,998.15,7.88901794453162,998.3,0.0,6.86103746117118,0.0,998.3,6.86103746117118,998.35,0.0,5.97192606483385,0.0,998.35,5.97192606483385,997.85,0.0,4.98895673156796,0.0,997.85,4.98895673156796,532.1,0.0,4.68979021831558,0.0,532.1,4.68979021831558,108.6,0.0,4.13650879593377,0.0,108.6,4.13650879593377
998.3,0.0,9.22929596607503,0.0,998.3,9.22929596607503,998.05,0.0,9.2065886157178,0.0,998.05,9.2065886157178,998.3,0.0,9.23381080727007,0.0,998.3,9.23381080727007,998.7,0.0,8.7445216759846,0.0,998.7,8.7445216759846,998.45,0.0,8.33497120224004,0.0,998.45,8.33497120224004,998.55,0.0,7.88759122049509,0.0,998.55,7.88759122049509,998.45,0.0,6.85740495939625,0.0,998.45,6.85740495939625,998.4,0.0,5.97222007647131,0.0,998.4,5.97222007647131,998.4,0.0,4.98995401976227,0.0,998.4,4.98995401976227,531.7,0.0,4.69025799486162,0.0,531.7,4.69025799486162,108.6,0.0,4.13650879593377,0.0,108.6,4.13650879593377
998.55,0.0,9.23217429524728,0.0,998.55,9.23217429524728,998.4,0.0,9.20781851905755,0.0,998.4,9.20781851905755,998.15,0.0,9.23430882254354,0.0,998.15,9.23430882254354,998.05,0.0,8.74567078683172,0.0,998.05,8.74567078683172,998.05,0.0,8.33432681523766,0.0,998.05,8.33432681523766,998.55,0.0,7.88649224781218,0.0,998.55,7.88649224781218,998.3,0.0,6.85781873638381,0.0,998.3,6.85781873638381,998.3,0.0,5.97566232747479,0.0,998.3,5.97566232747479,998.4,0.0,4.9879890350589,0.0,998.4,4.9879890350589,531.8,0.0,4.6903378419821,0.0,531.8,4.6903378419821,108.65,0.0,4.13689044377064,0.0,108.65,4.13689044377064
998.35,0.0,9.23200235652209,0.0,998.35,9.23200235652209,998.55,0.0,9.20873532521512,0.0,998.55,9.20873532521512,998.15,0.0,9.23431733376087,0.0,998.15,9.23431733376087,998.2,0.0,8.74545675800341,0.0,998.2,8.74545675800341,998.45,0.0,8.3337092535719,0.0,998.45,8.3337092535719,998.3,0.0,7.88679808973018,0.0,998.3,7.88679808973018,998.35,0.0,6.8586648910344,0.0,998.35,6.8586648910344,998.3,0.0,5.97340900002564,0.0,998.3,5.97340900002564,998.6,0.0,4.98588889334759,0.0,998.6,4.98588889334759,531.8,0.0,4.69155373129869,0.0,531.8,4.69155373129869,108.7,0.0,4.13700769944254,0.0,108.7,4.13700769944254
998.15,0.0,9.23243833845272,0.0,998.15,9.23243833845272,997.9,0.0,9.21082059860557,0.0,997.9,9.21082059860557,998.05,0.0,9.2339343702555,0.0,998.05,9.2339343702555,998.55,0.0,8.74495918220657,0.0,998.55,8.74495918220657,998.45,0.0,8.33276812087251,0.0,998.45,8.33276812087251,998.35,0.0,7.88471136487249,0.0,998.35,7.88471136487249,998.35,0.0,6.85561599301587,0.0,998.35,6.85561599301587,998.1,0.0,5.975015714001,0.0,998.1,5.975015714001,998.15,0.0,4.98792650778692,0.0,998.15,4.98792650778692,531.9,0.0,4.69211017521397,0.0,531.9,4.69211017521397,108.7,0.0,4.13700769944254,0.0,108.7,4.13700769944254
998.3,0.0,9.22835846624194,0.0,998.3,9.22835846624194,998.2,0.0,9.21140804686989,0.0,998.2,9.21140804686989,998.2,0.0,9.23582587526717,0.0,998.2,9.23582587526717,998.3,0.0,8.74707980443122,0.0,998.3,8.74707980443122,998.25,0.0,8.33197410312952,0.0,998.25,8.33197410312952,998.45,0.0,7.88712269834354,0.0,998.45,7.88712269834354,998.1,0.0,6.85655285209158,0.0,998.1,6.85655285209158,998.35,0.0,5.97736363120145,0.0,998.35,5.97736363120145,998.45,0.0,4.98942787618705,0.0,998.45,4.98942787618705,532.2,0.0,4.69886254603588,0.0,532.2,4.69886254603588,108.7,0.0,4.13700769944254,0.0,108.7,4.13700769944254
998.25,0.0,9.22877033188183,0.0,998.25,9.22877033188183,998.45,0.0,9.21165659129521,0.0,998.45,9.21165659129521,998.5,0.0,9.23552144897102,0.0,998.5,9.23552144897102,998.45,0.0,8.74904305273195,0.0,998.45,8.74904305273195,998.4,0.0,8.32951926547697,0.0,998.4,8.32951926547697,998.45,0.0,7.88489097543351,0.0,998.45,7.88489097543351,998.3,0.0,6.85797409263866,0.0,998.3,6.85797409263866,997.95,0.0,5.97379854480504,0.0,997.95,5.97379854480504,998.25,0.0,4.98883773835011,0.0,998.25,4.98883773835011,532.65,0.0,4.69794430496033,0.0,532.65,4.69794430496033,108.7,0.0,4.13700769944254,0.0,108.7,4.13700769944254
998.3,0.0,9.22952936851521,0.0,998.3,9.22952936851521,998.05,0.0,9.2117504868995,0.0,998.05,9.2117504868995,998.35,0.0,9.23458224638955,0.0,998.35,9.23458224638955,998.2,0.0,8.74759860910431,0.0,998.2,8.74759860910431,998.3,0.0,8.32884360245818,0.0,998.3,8.32884360245818,998.15,0.0,7.88533480480801,0.0,998.15,7.88533480480801,998.55,0.0,6.85837510510472,0.0,998.55,6.85837510510472,998.55,0.0,5.97532927694158,0.0,998.55,5.97532927694158,998.15,0.0,4.98859715393258,0.0,998.15,4.98859715393258,533.3,0.0,4.69666922996134,0.0,533.3,4.69666922996134,108.7,0.0,4.13700769944254,0.0,108.7,4.13700769944254
998.55,0.0,9.22927970452609,0.0,998.55,9.22927970452609,998.05,0.0,9.21176138635307,0.0,998.05,9.21176138635307,998.6,0.0,9.23483611867375,0.0,998.6,9.23483611867375,998.25,0.0,8.74671406702771,0.0,998.25,8.74671406702771,998.05,0.0,8.32890110373367,0.0,998.05,8.32890110373367,998.45,0.0,7.88561106196377,0.0,998.45,7.88561106196377,998.25,0.0,6.85891920152365,0.0,998.25,6.85891920152365,998.55,0.0,5.97536527189236,0.0,998.55,5.97536527189236,997.95,0.0,4.98726032425462,0.0,997.95,4.98726032425462,533.7,0.0,4.69856115969168,0.0,533.7,4.69856115969168,108.7,0.0,4.13700769944254,0.0,108.7,4.13700769944254
998.05,0.0,9.23055524539044,0.0,998.05,9.23055524539044,998.2,0.0,9.21208740304806,0.0,998.2,9.21208740304806,998.35,0.0,9.23478857160715,0.0,998.35,9.23478857160715,998.3,0.0,8.74848020747423,0.0,998.3,8.74848020747423,998.3,0.0,8.32719764970961,0.0,998.3,8.32719764970961,998.3,0.0,7.88356354500634,0.0,998.3,7.88356354500634,998.4,0.0,6.86004602616095,0.0,998.4,6.86004602616095,998.4,0.0,5.97702968932152,0.0,998.4,5.97702968932152,998.35,0.0,4.98608701655869,0.0,998.35,4.98608701655869,534.3,0.0,4.69814643659692,0.0,534.3,4.69814643659692,108.7,0.0,4.13700769944254,0.0,108.7,4.13700769944254
998.55,0.0,9.2304943665442,0.0,998.55,9.2304943665442,998.25,0.0,9.21181819916814,0.0,998.25,9.21181819916814,998.4,0.0,9.23538013172783,0.0,998.4,9.23538013172783,998.25,0.0,8.74676124233908,0.0,998.25,8.74676124233908,998.55,0.0,8.32840327347526,0.0,998.55,8.32840327347526,998.5,0.0,7.88190163619056,0.0,998.5,7.88190163619056,998.4,0.0,6.86111353675669,0.0,998.4,6.86111353675669,998.1,0.0,5.97718345472344,0.0,998.1,5.97718345472344,998.2,0.0,4.9846509770855,0.0,998.2,4.9846509770855,534.2,0.0,4.69811132378504,0.0,534.2,4.69811132378504,108.7,0.0,4.13700769944254,0.0,108.7,4.13700769944254
998.15,0.0,9.2292565701931,0.0,998.15,9.2292565701931,998.5,0.0,9.21215268723151,0.0,998.5,9.21215268723151,998.5,0.0,9.23593029943704,0.0,998.5,9.23593029943704,998.45,0.0,8.74833216910074,0.0,998.45,8.74833216910074,997.9,0.0,8.32763194742084,0.0,997.9,8.32763194742084,998.05,0.0,7.882980136165,0.0,998.05,7.882980136165,998.2,0.0,6.85912099662641,0.0,998.2,6.85912099662641,998.35,0.0,5.98081484549456,0.0,998.35,5.98081484549456,997.9,0.0,4.98521630889876,0.0,997.9,4.98521630889876,534.4,0.0,4.69989044333291,0.0,534.4,4.69989044333291,108.9,0.0,4.13647484729901,0.0,108.9,4.13647484729901
998.3,0.0,9.22887209188151,0.0,998.3,9.22887209188151,998.2,0.0,9.21248831303168,0.0,998.2,9.21248831303168,998.2,0.0,9.23613367616611,0.0,998.2,9.23613367616611,998.4,0.0,8.74767512068383,0.0,998.4,8.74767512068383,998.25,0.0,8.32828330355754,0.0,998.25,8.32828330355754,998.3,0.0,7.88371963590173,0.0,998.3,7.88371963590173,998.05,0.0,6.8605945409055,0.0,998.05,6.8605945409055,998.2,0.0,5.9835767278244,0.0,998.2,5.9835767278244,998.5,0.0,4.98299890680082,0.0,998.5,4.98299890680082,534.55,0.0,4.6996338287477,0.0,534.55,4.6996338287477,109.05,0.0,4.13592429637584,0.0,109.05,4.13592429637584
998.15,0.0,9.22884894405528,0.0,998.15,9.22884894405528,998.35,0.0,9.21224141205288,0.0,998.35,9.21224141205288,998.1,0.0,9.23610056529363,0.0,998.1,9.23610056529363,998.1,0.0,8.7460299630811,0.0,998.1,8.7460299630811,998.25,0.0,8.32971601571933,0.0,998.25,8.32971601571933,998.4,0.0,7.88302974094107,0.0,998.4,7.88302974094107,998.4,0.0,6.85915633278197,0.0,998.4,6.85915633278197,998.35,0.0,5.97912235489828,0.0,998.35,5.97912235489828,998.6,0.0,4.98004096180047,0.0,998.6,4.98004096180047,534.6,0.0,4.69918740543689,0.0,534.6,4.69918740543689,109.4,0.0,4.13522803042065,0.0,109.4,4.13522803042065
998.4,0.0,9.22914698453908,0.0,998.4,9.22914698453908,998.35,0.0,9.21157218003602,0.0,998.35,9.21157218003602,998.15,0.0,9.23643567221311,0.0,998.15,9.23643567221311,998.55,0.0,8.74666598441063,0.0,998.55,8.74666598441063,998.2,0.0,8.32924407831046,0.0,998.2,8.32924407831046,998.3,0.0,7.88221326444488,0.0,998.3,7.88221326444488,998.3,0.0,6.86028965437741,0.0,998.3,6.86028965437741,997.9,0.0,5.97896336982488,0.0,997.9,5.97896336982488,998.05,0.0,4.98063537391984,0.0,998.05,4.98063537391984,534.5,0.0,4.69937027505952,0.0,534.5,4.69937027505952,110.3,0.0,4.13485895242485,0.0,110.3,4.13485895242485
998.3,0.0,9.22969670669615,0.0,998.3,9.22969670669615,998.35,0.0,9.21185813378438,0.0,998.35,9.21185813378438,998.3,0.0,9.23700107978886,0.0,998.3,9.23700107978886,998.4,0.0,8.74692862546951,0.0,998.4,8.74692862546951,998.7,0.0,8.3308662585074,0.0,998.7,8.3308662585074,998.0,0.0,7.8828965941657,0.0,998.0,7.8828965941657,998.35,0.0,6.85947537900169,0.0,998.35,6.85947537900169,998.25,0.0,5.97724262102075,0.0,998.25,5.97724262102075,998.05,0.0,4.9813999426449,0.0,998.05,4.9813999426449,534.65,0.0,4.69933453378342,0.0,534.65,4.69933453378342,112.2,0.0,4.13356913127225,0.0,112.2,4.13356913127225
998.15,0.0,9.22930669465931,0.0,998.15,9.22930669465931,998.3,0.0,9.21179621304068,0.0,998.3,9.21179621304068,997.8,0.0,9.23772662850235,0.0,997.8,9.23772662850235,998.1,0.0,8.74745927569624,0.0,998.1,8.74745927569624,998.45,0.0,8.3304693147086,0.0,998.45,8.3304693147086,998.5,0.0,7.88278135508228,0.0,998.5,7.88278135508228,998.2,0.0,6.85817275009938,0.0,998.2,6.85817275009938,998.35,0.0,5.97665442313036,0.0,998.35,5.97665442313036,998.25,0.0,4.98186776847641,0.0,998.25,4.98186776847641,534.4,0.0,4.6975340194854,0.0,534.4,4.6975340194854,114.4,0.0,4.13676864033828,0.0,114.4,4.13676864033828
998.55,0.0,9.23095846875513,0.0,998.55,9.23095846875513,998.3,0.0,9.21416660211507,0.0,998.3,9.21416660211507,998.5,0.0,9.23956223043545,0.0,998.5,9.23956223043545,997.8,0.0,8.74899412376362,0.0,997.8,8.74899412376362,998.05,0.0,8.32910363411221,0.0,998.05,8.32910363411221,998.4,0.0,7.88169146025283,0.0,998.4,7.88169146025283,998.3,0.0,6.85919815477037,0.0,998.3,6.85919815477037,998.75,0.0,5.97949266902173,0.0,998.75,5.97949266902173,998.45,0.0,4.98219305600558,0.0,998.45,4.98219305600558,534.7,0.0,4.69545129303126,0.0,534.7,4.69545129303126,117.15,0.0,4.14686508753794,0.0,117.15,4.14686508753794
998.05,0.0,9.23252890271856,0.0,998.05,9.23252890271856,998.4,0.0,9.21281970187143,0.0,998.4,9.21281970187143,998.6,0.0,9.23699014600637,0.0,998.6,9.23699014600637,998.15,0.0,8.74971252721231,0.0,998.15,8.74971252721231,998.4,0.0,8.32897150077965,0.0,998.4,8.32897150077965,998.15,0.0,7.88214715517026,0.0,998.15,7.88214715517026,998.25,0.0,6.86011171307685,0.0,998.25,6.86011171307685,998.45,0.0,5.9801945555745,0.0,998.45,5.9801945555745,997.9,0.0,4.98123340417179,0.0,997.9,4.98123340417179,534.65,0.0,4.69449648764608,0.0,534.65,4.69449648764608,119.6,0.0,4.14943228091297,0.0,119.6,4.14943228091297
998.4,0.0,9.23292448437241,0.0,998.4,9.23292448437241,998.15,0.0,9.21101586645051,0.0,998.15,9.21101586645051,998.15,0.0,9.23612362120795,0.0,998.15,9.23612362120795,998.2,0.0,8.75150209731865,0.0,998.2,8.75150209731865,998.0,0.0,8.32991124925699,0.0,998.0,8.32991124925699,998.25,0.0,7.88220197380508,0.0,998.25,7.88220197380508,998.5,0.0,6.86205992428268,0.0,998.5,6.86205992428268,998.2,0.0,5.97941784658963,0.0,998.2,5.97941784658963,998.15,0.0,4.97917112937033,0.0,998.15,4.97917112937033,534.35,0.0,4.69521531396961,0.0,534.35,4.69521531396961,121.45,0.0,4.15395110719153,0.0,121.45,4.15395110719153
998.1,0.0,9.23147773928851,0.0,998.1,9.23147773928851,998.1,0.0,9.21067585516061,0.0,998.1,9.21067585516061,998.3,0.0,9.23595931372214,0.0,998.3,9.23595931372214,998.55,0.0,8.75181902379442,0.0,998.55,8.75181902379442,998.0,0.0,8.33109408360326,0.0,998.0,8.33109408360326,998.1,0.0,7.88129179328321,0.0,998.1,7.88129179328321,998.2,0.0,6.86328454054302,0.0,998.2,6.86328454054302,998.4,0.0,5.97918381091869,0.0,998.4,5.97918381091869,998.05,0.0,4.97710652720709,0.0,998.05,4.97710652720709,534.35,0.0,4.69691645831493,0.0,534.35,4.69691645831493,122.95,0.0,4.16376386938102,0.0,122.95,4.16376386938102
998.0,0.0,9.22990410189568,0.0,998.0,9.22990410189568,998.3,0.0,9.21063748332101,0.0,998.3,9.21063748332101,998.3,0.0,9.23671732422509,0.0,998.3,9.23671732422509,998.25,0.0,8.7510203297691,0.0,998.25,8.7510203297691,998.05,0.0,8.3300916348558,0.0,998.05,8.3300916348558,998.3,0.0,7.88185710189033,0.0,998.3,7.88185710189033,998.05,0.0,6.86208140322896,0.0,998.05,6.86208140322896,998.1,0.0,5.97901216709279,0.0,998.1,5.97901216709279,998.65,0.0,4.97750209576656,0.0,998.65,4.97750209576656,534.7,0.0,4.69672841602855,0.0,534.7,4.69672841602855,123.35,0.0,4.16698864871245,0.0,123.35,4.16698864871245
998.3,0.0,9.22934990696894,0.0,998.3,9.22934990696894,998.15,0.0,9.20991551729741,0.0,998.15,9.20991551729741,998.6,0.0,9.23663506276069,0.0,998.6,9.23663506276069,998.7,0.0,8.75350861883928,0.0,998.7,8.75350861883928,998.05,0.0,8.33210955724539,0.0,998.05,8.33210955724539,997.95,0.0,7.87893957323467,0.0,997.95,7.87893957323467,998.35,0.0,6.86134387387872,0.0,998.35,6.86134387387872,998.35,0.0,5.98027678570123,0.0,998.35,5.98027678570123,998.2,0.0,4.97853149320773,0.0,998.2,4.97853149320773,534.55,0.0,4.69512956422295,0.0,534.55,4.69512956422295,123.6,0.0,4.16727668567562,0.0,123.6,4.16727668567562
998.45,0.0,9.23027675865218,0.0,998.45,9.23027675865218,998.1,0.0,9.20970479247694,0.0,998.1,9.20970479247694,997.85,0.0,9.23588303060981,0.0,997.85,9.23588303060981,997.85,0.0,8.75345060479887,0.0,997.85,8.75345060479887,998.5,0.0,8.33012626069825,0.0,998.5,8.33012626069825,998.15,0.0,7.88103727657236,0.0,998.15,7.88103727657236,998.15,0.0,6.85972524110868,0.0,998.15,6.85972524110868,998.1,0.0,5.97769779057544,0.0,998.1,5.97769779057544,998.25,0.0,4.98001517228758,0.0,998.25,4.98001517228758,534.5,0.0,4.69541880196535,0.0,534.5,4.69541880196535,123.65,0.0,4.16830734106674,0.0,123.65,4.16830734106674
998.15,0.0,9.23058744141898,0.0,998.15,9.23058744141898,998.05,0.0,9.21020390580308,0.0,998.05,9.21020390580308,998.2,0.0,9.23688044808238,0.0,998.2,9.23688044808238,998.15,0.0,8.75261795227822,0.0,998.15,8.75261795227822,998.35,0.0,8.32834939512066,0.0,998.35,8.32834939512066,998.15,0.0,7.88304594013374,0.0,998.15,7.88304594013374,998.25,0.0,6.86088722516557,0.0,998.25,6.86088722516557,998.3,0.0,5.97737232361003,0.0,998.3,5.97737232361003,998.4,0.0,4.98088472775538,0.0,998.4,4.98088472775538,534.35,0.0,4.69546831380444,0.0,534.35,4.69546831380444,123.65,0.0,4.16830734106674,0.0,123.65,4.16830734106674
997.95,0.0,9.230675331628,0.0,997.95,9.230675331628,998.2,0.0,9.2108137670513,0.0,998.2,9.2108137670513,998.1,0.0,9.23867558493341,0.0,998.1,9.23867558493341,998.75,0.0,8.75332747577236,0.0,998.75,8.75332747577236,997.8,0.0,8.32932611056387,0.0,997.8,8.32932611056387,998.0,0.0,7.8845909463606,0.0,998.0,7.8845909463606,998.4,0.0,6.8647949784648,0.0,998.4,6.8647949784648,998.4,0.0,5.97784575355712,0.0,998.4,5.97784575355712,998.3,0.0,4.9807581259763,0.0,998.3,4.9807581259763,534.4,0.0,4.69767655327536,0.0,534.4,4.69767655327536,123.65,0.0,4.16830734106674,0.0,123.65,4.16830734106674
998.4,0.0,9.23047727875533,0.0,998.4,9.23047727875533,997.75,0.0,9.21020898779338,0.0,997.75,9.21020898779338,998.45,0.0,9.23897954065285,0.0,998.45,9.23897954065285,998.35,0.0,8.75310146785962,0.0,998.35,8.75310146785962,998.2,0.0,8.33053530464381,0.0,998.2,8.33053530464381,998.55,0.0,7.88338997113748,0.0,998.55,7.88338997113748,998.15,0.0,6.86275540957326,0.0,998.15,6.86275540957326,998.45,0.0,5.97782312813132,0.0,998.45,5.97782312813132,998.1,0.0,4.98129634544856,0.0,998.1,4.98129634544856,534.85,0.0,4.69145065267364,0.0,534.85,4.69145065267364,123.65,0.0,4.16830734106674,0.0,123.65,4.16830734106674
998.55,0.0,9.23177097283216,0.0,998.55,9.23177097283216,998.35,0.0,9.2118595795494,0.0,998.35,9.2118595795494,998.2,0.0,9.2394781434464,0.0,998.2,9.2394781434464,998.3,0.0,8.75293239432722,0.0,998.3,8.75293239432722,998.3,0.0,8.33129579741851,0.0,998.3,8.33129579741851,998.35,0.0,7.88403277252887,0.0,998.35,7.88403277252887,998.15,0.0,6.86362057605479,0.0,998.15,6.86362057605479,998.55,0.0,5.98085634661671,0.0,998.55,5.98085634661671,998.4,0.0,4.98079462741347,0.0,998.4,4.98079462741347,534.85,0.0,4.69325016339974,0.0,534.85,4.69325016339974,123.65,0.0,4.16830734106674,0.0,123.65,4.16830734106674
998.0,0.0,9.23231447224951,0.0,998.0,9.23231447224951,998.1,0.0,9.21330070219004,0.0,998.1,9.21330070219004,998.45,0.0,9.23927552772117,0.0,998.45,9.23927552772117,998.1,0.0,8.75440334413123,0.0,998.1,8.75440334413123,998.15,0.0,8.33305890466969,0.0,998.15,8.33305890466969,998.2,0.0,7.88597657858931,0.0,998.2,7.88597657858931,998.4,0.0,6.86345672846759,0.0,998.4,6.86345672846759,998.15,0.0,5.98103831426027,0.0,998.15,5.98103831426027,998.0,0.0,4.98278248555237,0.0,998.0,4.98278248555237,534.95,0.0,4.69121667810601,0.0,534.95,4.69121667810601,123.65,0.0,4.16830734106674,0.0,123.65,4.16830734106674
